"","Entity","Date","Total.confirmed.deaths..deaths.","Total.confirmed.cases..cases.","PopTotal","Code","PerCapita.Death","PerCapita.Infection","Death.Rate"
"3302","Luxembourg",2020-04-12,62,3270,625976,"LUX",9.90453308114049e-05,0.00522384244763377,0.018960244648318
"3303","Luxembourg",2020-04-19,72,3537,625976,"LUX",0.000115020384168083,0.00565037637225708,0.0203562340966921
"3304","Luxembourg",2020-03-31,22,1988,625976,"LUX",3.51451173846921e-05,0.00317584060730763,0.0110663983903421
"3305","Luxembourg",2020-04-05,31,2729,625976,"LUX",4.95226654057025e-05,0.00435959206103748,0.0113594723341883
"3306","Luxembourg",2020-04-08,44,2970,625976,"LUX",7.02902347693841e-05,0.00474459084693343,0.0148148148148148
"3307","Luxembourg",2020-04-17,69,3444,625976,"LUX",0.00011022786816108,0.00550180837603998,0.0200348432055749
"3308","Luxembourg",2020-04-11,54,3223,625976,"LUX",8.62652881260623e-05,0.00514875969685739,0.0167545764815389
"3309","Luxembourg",2020-04-02,29,2319,625976,"LUX",4.63276547343668e-05,0.00370461487341368,0.01250539025442
"3310","Madagascar",2020-04-17,0,111,27691019,"MDG",0,4.00851987425959e-06,0
"3311","Madagascar",2020-03-29,0,28,27691019,"MDG",0,1.0111581664799e-06,0
"3312","Madagascar",2020-04-16,0,110,27691019,"MDG",0,3.9724070825996e-06,0
"3313","Madagascar",2020-04-01,0,46,27691019,"MDG",0,1.66118841635983e-06,0
"3314","Madagascar",2020-04-09,0,93,27691019,"MDG",0,3.35848962437966e-06,0
"3315","Madagascar",2020-03-22,0,3,27691019,"MDG",0,1.08338374979989e-07,0
"3316","Madagascar",2020-03-31,0,44,27691019,"MDG",0,1.58896283303984e-06,0
"3317","Madagascar",2020-04-04,0,65,27691019,"MDG",0,2.34733145789976e-06,0
"3318","Madagascar",2020-04-05,0,71,27691019,"MDG",0,2.56400820785974e-06,0
"3319","Madagascar",2020-03-30,0,37,27691019,"MDG",0,1.33617329141986e-06,0
"3320","Madagascar",2020-03-21,0,3,27691019,"MDG",0,1.08338374979989e-07,0
"3321","Madagascar",2020-03-28,0,24,27691019,"MDG",0,8.66706999839912e-07,0
"3322","Madagascar",2020-03-26,0,19,27691019,"MDG",0,6.8614304153993e-07,0
"3323","Madagascar",2020-03-23,0,3,27691019,"MDG",0,1.08338374979989e-07,0
"3324","Madagascar",2020-04-20,0,121,27691019,"MDG",0,4.36964779085956e-06,0
"3325","Madagascar",2020-04-21,0,121,27691019,"MDG",0,4.36964779085956e-06,0
"3326","Madagascar",2020-04-11,0,102,27691019,"MDG",0,3.68350474931963e-06,0
"3327","Madagascar",2020-04-12,0,102,27691019,"MDG",0,3.68350474931963e-06,0
"3328","Madagascar",2020-04-14,0,106,27691019,"MDG",0,3.82795591595961e-06,0
"3329","Madagascar",2020-04-15,0,108,27691019,"MDG",0,3.9001814992796e-06,0
"3330","Madagascar",2020-04-10,0,93,27691019,"MDG",0,3.35848962437966e-06,0
"3331","Madagascar",2020-04-19,0,117,27691019,"MDG",0,4.22519662421957e-06,0
"3332","Madagascar",2020-04-06,0,72,27691019,"MDG",0,2.60012099951974e-06,0
"3333","Madagascar",2020-04-08,0,85,27691019,"MDG",0,3.06958729109969e-06,0
"3334","Madagascar",2020-04-03,0,59,27691019,"MDG",0,2.13065470793978e-06,0
"3335","Madagascar",2020-04-22,0,121,27691019,"MDG",0,4.36964779085956e-06,0
"3336","Madagascar",2020-03-27,0,23,27691019,"MDG",0,8.30594208179916e-07,0
"3337","Madagascar",2020-04-02,0,54,27691019,"MDG",0,1.9500907496398e-06,0
"3338","Madagascar",2020-04-13,0,106,27691019,"MDG",0,3.82795591595961e-06,0
"3339","Madagascar",2020-03-24,0,17,27691019,"MDG",0,6.13917458219938e-07,0
"3340","Madagascar",2020-03-25,0,19,27691019,"MDG",0,6.8614304153993e-07,0
"3341","Madagascar",2020-04-18,0,117,27691019,"MDG",0,4.22519662421957e-06,0
"3342","Madagascar",2020-04-07,0,77,27691019,"MDG",0,2.78068495781972e-06,0
"3343","Malawi",2020-04-07,0,5,19129955,"MWI",0,2.61370191409232e-07,0
"3344","Malawi",2020-04-08,1,8,19129955,"MWI",5.22740382818465e-08,4.18192306254772e-07,0.125
"3345","Malawi",2020-04-11,1,9,19129955,"MWI",5.22740382818465e-08,4.70466344536618e-07,0.111111111111111
"3346","Malawi",2020-04-13,2,13,19129955,"MWI",1.04548076563693e-07,6.79562497664004e-07,0.153846153846154
"3347","Malawi",2020-04-06,0,4,19129955,"MWI",0,2.09096153127386e-07,0
"3348","Malawi",2020-04-15,2,16,19129955,"MWI",1.04548076563693e-07,8.36384612509543e-07,0.125
"3349","Malawi",2020-04-18,2,17,19129955,"MWI",1.04548076563693e-07,8.8865865079139e-07,0.117647058823529
"3350","Malawi",2020-04-19,2,17,19129955,"MWI",1.04548076563693e-07,8.8865865079139e-07,0.117647058823529
"3351","Malawi",2020-04-04,0,3,19129955,"MWI",0,1.56822114845539e-07,0
"3352","Malawi",2020-04-17,2,16,19129955,"MWI",1.04548076563693e-07,8.36384612509543e-07,0.125
"3353","Malawi",2020-04-09,1,8,19129955,"MWI",5.22740382818465e-08,4.18192306254772e-07,0.125
"3354","Malawi",2020-04-10,1,8,19129955,"MWI",5.22740382818465e-08,4.18192306254772e-07,0.125
"3355","Malawi",2020-04-14,2,16,19129955,"MWI",1.04548076563693e-07,8.36384612509543e-07,0.125
"3356","Malawi",2020-04-03,0,3,19129955,"MWI",0,1.56822114845539e-07,0
"3357","Malawi",2020-04-21,2,17,19129955,"MWI",1.04548076563693e-07,8.8865865079139e-07,0.117647058823529
"3358","Malawi",2020-04-16,2,16,19129955,"MWI",1.04548076563693e-07,8.36384612509543e-07,0.125
"3359","Malawi",2020-04-12,2,12,19129955,"MWI",1.04548076563693e-07,6.27288459382157e-07,0.166666666666667
"3360","Malawi",2020-04-22,2,18,19129955,"MWI",1.04548076563693e-07,9.40932689073236e-07,0.111111111111111
"3361","Malawi",2020-04-05,0,4,19129955,"MWI",0,2.09096153127386e-07,0
"3362","Malawi",2020-04-20,2,17,19129955,"MWI",1.04548076563693e-07,8.8865865079139e-07,0.117647058823529
"3363","Malaysia",2020-03-23,10,1306,32365998,"MYS",3.08966218189842e-07,4.03509880955934e-05,0.00765696784073507
"3364","Malaysia",2020-04-01,43,2766,32365998,"MYS",1.32855473821632e-06,8.54600559513104e-05,0.0155459146782357
"3365","Malaysia",2020-03-22,4,1183,32365998,"MYS",1.23586487275937e-07,3.65507036118583e-05,0.00338123415046492
"3366","Malaysia",2020-04-20,89,5389,32365998,"MYS",2.7497993418896e-06,0.000166501894982506,0.0165151233995175
"3367","Malaysia",2020-03-31,37,2626,32365998,"MYS",1.14317500730242e-06,8.11345288966526e-05,0.0140898705255141
"3368","Malaysia",2020-03-25,15,1624,32365998,"MYS",4.63449327284763e-07,5.01761138340304e-05,0.00923645320197044
"3369","Malaysia",2020-03-28,26,2161,32365998,"MYS",8.0331216729359e-07,6.67675997508249e-05,0.012031466913466
"3370","Malaysia",2020-04-22,92,5482,32365998,"MYS",2.84248920734655e-06,0.000169375280811672,0.0167821962787304
"3371","Malaysia",2020-04-13,76,4683,32365998,"MYS",2.3481432582428e-06,0.000144688879978303,0.0162289130898996
"3372","Malaysia",2020-04-14,77,4817,32365998,"MYS",2.37903988006179e-06,0.000148829027302047,0.015985052937513
"3373","Malaysia",2020-03-30,34,2470,32365998,"MYS",1.05048514184546e-06,7.63146558928911e-05,0.0137651821862348
"3374","Malaysia",2020-04-12,73,4530,32365998,"MYS",2.25545339278585e-06,0.000139961696839999,0.0161147902869757
"3375","Malaysia",2020-03-21,2,1030,32365998,"MYS",6.17932436379685e-08,3.18235204735538e-05,0.00194174757281553
"3376","Malaysia",2020-04-04,53,3333,32365998,"MYS",1.63752095640616e-06,0.000102978440522674,0.0159015901590159
"3377","Malaysia",2020-04-06,61,3662,32365998,"MYS",1.88469393095804e-06,0.00011314342910112,0.0166575641725833
"3378","Malaysia",2020-04-07,62,3793,32365998,"MYS",1.91559055277702e-06,0.000117190886559407,0.0163459003427366
"3379","Malaysia",2020-03-24,14,1518,32365998,"MYS",4.32552705465779e-07,4.69010719212181e-05,0.00922266139657444
"3380","Malaysia",2020-04-09,65,4119,32365998,"MYS",2.00828041823397e-06,0.000127263185272396,0.0157805292546735
"3381","Malaysia",2020-03-26,19,1796,32365998,"MYS",5.870358145607e-07,5.54903327868957e-05,0.0105790645879733
"3382","Malaysia",2020-03-29,27,2320,32365998,"MYS",8.34208789112574e-07,7.16801626200434e-05,0.0116379310344828
"3383","Malaysia",2020-04-10,67,4228,32365998,"MYS",2.07007366187194e-06,0.000130630917050665,0.0158467360454115
"3384","Malaysia",2020-04-11,70,4346,32365998,"MYS",2.1627635273289e-06,0.000134276718425305,0.0161067648412333
"3385","Malaysia",2020-04-18,86,5251,32365998,"MYS",2.65710947643264e-06,0.000162238161171486,0.0163778327937536
"3386","Malaysia",2020-04-19,88,5305,32365998,"MYS",2.71890272007061e-06,0.000163906578749711,0.0165881244109331
"3387","Malaysia",2020-04-15,82,4987,32365998,"MYS",2.53352298915671e-06,0.000154081453011274,0.0164427511529978
"3388","Malaysia",2020-04-03,50,3116,32365998,"MYS",1.54483109094921e-06,9.62738735879549e-05,0.0160462130937099
"3389","Malaysia",2020-04-16,83,5072,32365998,"MYS",2.56441961097569e-06,0.000156707665865888,0.0163643533123028
"3390","Malaysia",2020-04-02,45,2908,32365998,"MYS",1.39034798185429e-06,8.98473762496061e-05,0.015474552957359
"3391","Malaysia",2020-04-05,57,3483,32365998,"MYS",1.7611074436821e-06,0.000107612933795522,0.016365202411714
"3392","Malaysia",2020-04-08,63,3963,32365998,"MYS",1.94648717459601e-06,0.000122443312268635,0.0158970476911431
"3393","Malaysia",2020-04-21,89,5425,32365998,"MYS",2.7497993418896e-06,0.000167614173367989,0.0164055299539171
"3394","Malaysia",2020-03-27,23,2031,32365998,"MYS",7.10622301836637e-07,6.2751038914357e-05,0.0113244707040867
"3395","Malaysia",2020-04-17,84,5182,32365998,"MYS",2.59531623279468e-06,0.000160106294265976,0.0162099575453493
"3396","Maldives",2020-04-09,0,19,540542,"MDV",0,3.51499050952562e-05,0
"3397","Maldives",2020-04-06,0,19,540542,"MDV",0,3.51499050952562e-05,0
"3398","Maldives",2020-04-08,0,19,540542,"MDV",0,3.51499050952562e-05,0
"3399","Maldives",2020-03-22,0,13,540542,"MDV",0,2.40499350651753e-05,0
"3400","Maldives",2020-03-28,0,14,540542,"MDV",0,2.58999300701888e-05,0
"3401","Maldives",2020-03-21,0,13,540542,"MDV",0,2.40499350651753e-05,0
"3402","Maldives",2020-03-25,0,13,540542,"MDV",0,2.40499350651753e-05,0
"3403","Maldives",2020-03-26,0,13,540542,"MDV",0,2.40499350651753e-05,0
"3404","Maldives",2020-04-01,0,18,540542,"MDV",0,3.32999100902428e-05,0
"3405","Maldives",2020-04-07,0,19,540542,"MDV",0,3.51499050952562e-05,0
"3406","Maldives",2020-03-30,0,17,540542,"MDV",0,3.14499150852293e-05,0
"3407","Maldives",2020-04-03,0,19,540542,"MDV",0,3.51499050952562e-05,0
"3408","Maldives",2020-04-04,0,19,540542,"MDV",0,3.51499050952562e-05,0
"3409","Maldives",2020-03-23,0,13,540542,"MDV",0,2.40499350651753e-05,0
"3410","Maldives",2020-04-02,0,19,540542,"MDV",0,3.51499050952562e-05,0
"3411","Maldives",2020-04-21,0,69,540542,"MDV",0,0.000127649655345931,0
"3412","Maldives",2020-04-20,0,52,540542,"MDV",0,9.61997402607013e-05,0
"3413","Maldives",2020-03-27,0,13,540542,"MDV",0,2.40499350651753e-05,0
"3414","Maldives",2020-03-24,0,13,540542,"MDV",0,2.40499350651753e-05,0
"3415","Maldives",2020-03-29,0,16,540542,"MDV",0,2.95999200802158e-05,0
"3416","Maldives",2020-03-31,0,17,540542,"MDV",0,3.14499150852293e-05,0
"3417","Maldives",2020-04-10,0,19,540542,"MDV",0,3.51499050952562e-05,0
"3418","Maldives",2020-04-14,0,20,540542,"MDV",0,3.69999001002697e-05,0
"3419","Maldives",2020-04-15,0,21,540542,"MDV",0,3.88498951052832e-05,0
"3420","Maldives",2020-04-16,0,21,540542,"MDV",0,3.88498951052832e-05,0
"3421","Maldives",2020-04-17,0,25,540542,"MDV",0,4.62498751253372e-05,0
"3422","Maldives",2020-04-05,0,19,540542,"MDV",0,3.51499050952562e-05,0
"3423","Maldives",2020-04-22,0,86,540542,"MDV",0,0.00015909957043116,0
"3424","Maldives",2020-04-19,0,35,540542,"MDV",0,6.4749825175472e-05,0
"3425","Maldives",2020-04-12,0,19,540542,"MDV",0,3.51499050952562e-05,0
"3426","Maldives",2020-04-13,0,20,540542,"MDV",0,3.69999001002697e-05,0
"3427","Maldives",2020-04-11,0,19,540542,"MDV",0,3.51499050952562e-05,0
"3428","Maldives",2020-04-18,0,29,540542,"MDV",0,5.36498551453911e-05,0
"3429","Mali",2020-04-10,7,59,20250834,"MLI",3.45664776077864e-07,2.91346025551343e-06,0.11864406779661
"3430","Mali",2020-03-28,0,4,20250834,"MLI",0,1.97522729187351e-07,0
"3431","Mali",2020-04-03,3,36,20250834,"MLI",1.48142046890513e-07,1.77770456268616e-06,0.0833333333333333
"3432","Mali",2020-04-04,3,39,20250834,"MLI",1.48142046890513e-07,1.92584660957667e-06,0.0769230769230769
"3433","Mali",2020-04-05,3,41,20250834,"MLI",1.48142046890513e-07,2.02460797417035e-06,0.0731707317073171
"3434","Mali",2020-04-06,5,45,20250834,"MLI",2.46903411484189e-07,2.2221307033577e-06,0.111111111111111
"3435","Mali",2020-04-16,13,148,20250834,"MLI",6.41948869858891e-07,7.30834097993199e-06,0.0878378378378378
"3436","Mali",2020-04-07,5,47,20250834,"MLI",2.46903411484189e-07,2.32089206795137e-06,0.106382978723404
"3437","Mali",2020-03-27,0,4,20250834,"MLI",0,1.97522729187351e-07,0
"3438","Mali",2020-03-26,0,2,20250834,"MLI",0,9.87613645936755e-08,0
"3439","Mali",2020-04-18,13,190,20250834,"MLI",6.41948869858891e-07,9.38232963639917e-06,0.068421052631579
"3440","Mali",2020-03-29,0,9,20250834,"MLI",0,4.4442614067154e-07,0
"3441","Mali",2020-03-30,0,18,20250834,"MLI",0,8.88852281343079e-07,0
"3442","Mali",2020-04-17,13,171,20250834,"MLI",6.41948869858891e-07,8.44409667275926e-06,0.0760233918128655
"3443","Mali",2020-04-20,14,224,20250834,"MLI",6.91329552155728e-07,1.10612728344917e-05,0.0625
"3444","Mali",2020-04-19,13,216,20250834,"MLI",6.41948869858891e-07,1.0666227376117e-05,0.0601851851851852
"3445","Mali",2020-04-22,14,258,20250834,"MLI",6.91329552155728e-07,1.27402160325841e-05,0.0542635658914729
"3446","Mali",2020-04-08,5,56,20250834,"MLI",2.46903411484189e-07,2.76531820862291e-06,0.0892857142857143
"3447","Mali",2020-04-09,7,59,20250834,"MLI",3.45664776077864e-07,2.91346025551343e-06,0.11864406779661
"3448","Mali",2020-04-21,14,246,20250834,"MLI",6.91329552155728e-07,1.21476478450221e-05,0.0569105691056911
"3449","Mali",2020-04-11,7,87,20250834,"MLI",3.45664776077864e-07,4.29611935982488e-06,0.0804597701149425
"3450","Mali",2020-04-15,13,144,20250834,"MLI",6.41948869858891e-07,7.11081825074464e-06,0.0902777777777778
"3451","Mali",2020-04-14,10,123,20250834,"MLI",4.93806822968378e-07,6.07382392251104e-06,0.0813008130081301
"3452","Mali",2020-04-01,1,18,20250834,"MLI",4.93806822968377e-08,8.88852281343079e-07,0.0555555555555556
"3453","Mali",2020-04-02,1,28,20250834,"MLI",4.93806822968377e-08,1.38265910431146e-06,0.0357142857142857
"3454","Mali",2020-04-13,9,116,20250834,"MLI",4.4442614067154e-07,5.72815914643318e-06,0.0775862068965517
"3455","Mali",2020-04-12,9,105,20250834,"MLI",4.4442614067154e-07,5.18497164116796e-06,0.0857142857142857
"3456","Mali",2020-03-31,0,18,20250834,"MLI",0,8.88852281343079e-07,0
"3457","Malta",2020-03-24,0,107,441539,"MLT",0,0.000242334199244008,0
"3458","Malta",2020-04-08,0,293,441539,"MLT",0,0.000663588040920508,0
"3459","Malta",2020-04-19,3,426,441539,"MLT",6.79441680123387e-06,0.000964807185775209,0.00704225352112676
"3460","Malta",2020-04-02,0,188,441539,"MLT",0,0.000425783452877322,0
"3461","Malta",2020-04-06,0,234,441539,"MLT",0,0.000529964510496242,0
"3462","Malta",2020-04-18,3,422,441539,"MLT",6.79441680123387e-06,0.000955747963373564,0.00710900473933649
"3463","Malta",2020-03-22,0,73,441539,"MLT",0,0.000165330808830024,0
"3464","Malta",2020-04-09,1,299,441539,"MLT",2.26480560041129e-06,0.000677176874522975,0.00334448160535117
"3465","Malta",2020-04-10,2,337,441539,"MLT",4.52961120082258e-06,0.000763239487338604,0.00593471810089021
"3466","Malta",2020-03-21,0,64,441539,"MLT",0,0.000144947558426322,0
"3467","Malta",2020-04-14,3,384,441539,"MLT",6.79441680123387e-06,0.000869685350557935,0.0078125
"3468","Malta",2020-03-23,0,90,441539,"MLT",0,0.000203832504037016,0
"3469","Malta",2020-04-01,0,167,441539,"MLT",0,0.000378222535268685,0
"3470","Malta",2020-04-13,3,378,441539,"MLT",6.79441680123387e-06,0.000856096516955467,0.00793650793650794
"3471","Malta",2020-03-25,0,120,441539,"MLT",0,0.000271776672049355,0
"3472","Malta",2020-03-26,0,129,441539,"MLT",0,0.000292159922453056,0
"3473","Malta",2020-03-27,0,134,441539,"MLT",0,0.000303483950455113,0
"3474","Malta",2020-04-17,3,412,441539,"MLT",6.79441680123387e-06,0.000933099907369451,0.00728155339805825
"3475","Malta",2020-03-29,0,149,441539,"MLT",0,0.000337456034461282,0
"3476","Malta",2020-04-22,3,443,441539,"MLT",6.79441680123387e-06,0.0010033088809822,0.00677200902934537
"3477","Malta",2020-04-11,2,350,441539,"MLT",4.52961120082258e-06,0.000792681960143951,0.00571428571428571
"3478","Malta",2020-03-28,0,139,441539,"MLT",0,0.000314807978457169,0
"3479","Malta",2020-04-04,0,202,441539,"MLT",0,0.00045749073128308,0
"3480","Malta",2020-04-05,0,213,441539,"MLT",0,0.000482403592887604,0
"3481","Malta",2020-04-03,0,195,441539,"MLT",0,0.000441637092080201,0
"3482","Malta",2020-04-12,3,370,441539,"MLT",6.79441680123387e-06,0.000837978072152177,0.00810810810810811
"3483","Malta",2020-04-20,3,427,441539,"MLT",6.79441680123387e-06,0.00096707199137562,0.00702576112412178
"3484","Malta",2020-04-21,3,431,441539,"MLT",6.79441680123387e-06,0.000976131213777265,0.00696055684454756
"3485","Malta",2020-04-07,0,241,441539,"MLT",0,0.000545818149699121,0
"3486","Malta",2020-03-31,0,156,441539,"MLT",0,0.000353309673664161,0
"3487","Malta",2020-04-15,3,393,441539,"MLT",6.79441680123387e-06,0.000890068600961637,0.00763358778625954
"3488","Malta",2020-03-30,0,151,441539,"MLT",0,0.000341985645662105,0
"3489","Malta",2020-04-16,3,399,441539,"MLT",6.79441680123387e-06,0.000903657434564104,0.0075187969924812
"3490","Mauritania",2020-04-18,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3491","Mauritania",2020-03-24,0,2,4649660,"MRT",0,4.30138977903761e-07,0
"3492","Mauritania",2020-03-28,0,3,4649660,"MRT",0,6.45208466855641e-07,0
"3493","Mauritania",2020-04-11,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3494","Mauritania",2020-03-29,0,5,4649660,"MRT",0,1.0753474447594e-06,0
"3495","Mauritania",2020-03-27,0,3,4649660,"MRT",0,6.45208466855641e-07,0
"3496","Mauritania",2020-04-10,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3497","Mauritania",2020-03-31,0,5,4649660,"MRT",0,1.0753474447594e-06,0
"3498","Mauritania",2020-04-02,0,5,4649660,"MRT",0,1.0753474447594e-06,0
"3499","Mauritania",2020-04-03,1,6,4649660,"MRT",2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"3500","Mauritania",2020-04-20,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3501","Mauritania",2020-04-21,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3502","Mauritania",2020-04-22,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3503","Mauritania",2020-03-25,0,2,4649660,"MRT",0,4.30138977903761e-07,0
"3504","Mauritania",2020-03-26,0,2,4649660,"MRT",0,4.30138977903761e-07,0
"3505","Mauritania",2020-03-23,0,2,4649660,"MRT",0,4.30138977903761e-07,0
"3506","Mauritania",2020-04-08,1,6,4649660,"MRT",2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"3507","Mauritania",2020-04-17,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3508","Mauritania",2020-04-12,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3509","Mauritania",2020-03-30,0,5,4649660,"MRT",0,1.0753474447594e-06,0
"3510","Mauritania",2020-04-16,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3511","Mauritania",2020-04-06,1,6,4649660,"MRT",2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"3512","Mauritania",2020-04-01,0,5,4649660,"MRT",0,1.0753474447594e-06,0
"3513","Mauritania",2020-04-04,1,6,4649660,"MRT",2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"3514","Mauritania",2020-04-05,1,6,4649660,"MRT",2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"3515","Mauritania",2020-04-07,1,6,4649660,"MRT",2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"3516","Mauritania",2020-03-21,0,2,4649660,"MRT",0,4.30138977903761e-07,0
"3517","Mauritania",2020-03-22,0,2,4649660,"MRT",0,4.30138977903761e-07,0
"3518","Mauritania",2020-04-09,1,6,4649660,"MRT",2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"3519","Mauritania",2020-04-14,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3520","Mauritania",2020-04-15,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3521","Mauritania",2020-04-13,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3522","Mauritania",2020-04-19,1,7,4649660,"MRT",2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"3523","Mauritius",2020-04-07,7,244,1271767,"MUS",5.50415288335049e-06,0.000191859043362503,0.0286885245901639
"3524","Mauritius",2020-04-06,7,227,1271767,"MUS",5.50415288335049e-06,0.000178491814931509,0.0308370044052863
"3525","Mauritius",2020-04-21,9,328,1271767,"MUS",7.0767679928792e-06,0.000257908877962709,0.0274390243902439
"3526","Mauritius",2020-04-08,7,268,1271767,"MUS",5.50415288335049e-06,0.000210730424676847,0.0261194029850746
"3527","Mauritius",2020-03-28,2,94,1271767,"MUS",1.57261510952871e-06,7.39129101478494e-05,0.0212765957446809
"3528","Mauritius",2020-04-01,3,143,1271767,"MUS",2.35892266429307e-06,0.000112441980331303,0.020979020979021
"3529","Mauritius",2020-04-02,5,154,1271767,"MUS",3.93153777382178e-06,0.000121091363433711,0.0324675324675325
"3530","Mauritius",2020-03-21,0,12,1271767,"MUS",0,9.43569065717226e-06,0
"3531","Mauritius",2020-03-31,3,128,1271767,"MUS",2.35892266429307e-06,0.000100647367009837,0.0234375
"3532","Mauritius",2020-04-20,9,328,1271767,"MUS",7.0767679928792e-06,0.000257908877962709,0.0274390243902439
"3533","Mauritius",2020-03-24,2,36,1271767,"MUS",1.57261510952871e-06,2.83070719715168e-05,0.0555555555555556
"3534","Mauritius",2020-03-25,2,42,1271767,"MUS",1.57261510952871e-06,3.30249173001029e-05,0.0476190476190476
"3535","Mauritius",2020-03-26,2,48,1271767,"MUS",1.57261510952871e-06,3.77427626286891e-05,0.0416666666666667
"3536","Mauritius",2020-03-27,2,81,1271767,"MUS",1.57261510952871e-06,6.36909119359128e-05,0.0246913580246914
"3537","Mauritius",2020-03-29,2,102,1271767,"MUS",1.57261510952871e-06,8.02033705859643e-05,0.0196078431372549
"3538","Mauritius",2020-03-30,3,110,1271767,"MUS",2.35892266429307e-06,8.64938310240791e-05,0.0272727272727273
"3539","Mauritius",2020-04-12,9,319,1271767,"MUS",7.0767679928792e-06,0.000250832109969829,0.0282131661442006
"3540","Mauritius",2020-04-13,9,324,1271767,"MUS",7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"3541","Mauritius",2020-04-14,9,324,1271767,"MUS",7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"3542","Mauritius",2020-04-15,9,324,1271767,"MUS",7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"3543","Mauritius",2020-04-03,7,169,1271767,"MUS",5.50415288335049e-06,0.000132885976755176,0.0414201183431953
"3544","Mauritius",2020-03-22,1,14,1271767,"MUS",7.86307554764355e-07,1.1008305766701e-05,0.0714285714285714
"3545","Mauritius",2020-03-23,2,28,1271767,"MUS",1.57261510952871e-06,2.2016611533402e-05,0.0714285714285714
"3546","Mauritius",2020-04-19,9,325,1271767,"MUS",7.0767679928792e-06,0.000255549955298416,0.0276923076923077
"3547","Mauritius",2020-04-09,7,273,1271767,"MUS",5.50415288335049e-06,0.000214661962450669,0.0256410256410256
"3548","Mauritius",2020-04-22,9,328,1271767,"MUS",7.0767679928792e-06,0.000257908877962709,0.0274390243902439
"3549","Mauritius",2020-04-04,7,186,1271767,"MUS",5.50415288335049e-06,0.00014625320518617,0.0376344086021505
"3550","Mauritius",2020-04-10,7,314,1271767,"MUS",5.50415288335049e-06,0.000246900572196008,0.0222929936305732
"3551","Mauritius",2020-04-18,9,324,1271767,"MUS",7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"3552","Mauritius",2020-04-11,9,318,1271767,"MUS",7.0767679928792e-06,0.000250045802415065,0.0283018867924528
"3553","Mauritius",2020-04-05,7,196,1271767,"MUS",5.50415288335049e-06,0.000154116280733814,0.0357142857142857
"3554","Mauritius",2020-04-17,9,324,1271767,"MUS",7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"3555","Mauritius",2020-04-16,9,324,1271767,"MUS",7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"3556","Mexico",2020-04-14,332,5014,128932753,"MEX",2.57498573694459e-06,3.88884894127716e-05,0.0662145991224571
"3557","Mexico",2020-04-13,296,4661,128932753,"MEX",2.29577041607108e-06,3.61506280719842e-05,0.0635056854752199
"3558","Mexico",2020-04-15,406,5399,128932753,"MEX",3.14892834096236e-06,4.18745421498911e-05,0.0751991109464716
"3559","Mexico",2020-04-12,273,4219,128932753,"MEX",2.11738284995745e-06,3.27224844101483e-05,0.0647072766058308
"3560","Mexico",2020-04-22,857,9501,128932753,"MEX",6.64687583301661e-06,7.36895767672005e-05,0.0902010314703715
"3561","Mexico",2020-04-05,79,1890,128932753,"MEX",6.12722509694647e-07,1.46588043458593e-05,0.0417989417989418
"3562","Mexico",2020-03-21,2,203,128932753,"MEX",1.55119622707506e-08,1.57446417048118e-06,0.00985221674876847
"3563","Mexico",2020-03-26,5,475,128932753,"MEX",3.87799056768764e-08,3.68409103930326e-06,0.0105263157894737
"3564","Mexico",2020-03-25,5,405,128932753,"MEX",3.87799056768764e-08,3.14117235982699e-06,0.0123456790123457
"3565","Mexico",2020-04-07,125,2439,128932753,"MEX",9.69497641921909e-07,1.89168379891803e-05,0.0512505125051251
