"","Date","Entity","Code","Total.confirmed.deaths..deaths.","Total.confirmed.cases..cases.","PopTotal","PerCapita.Death","PerCapita.Infection","Death.Rate"
"6681",NA,"Luxembourg","LUX",0,1,625976,0,1.59750533566782e-06,0
"6682",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6683",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6684",NA,"Luxembourg","LUX",0,7,625976,0,1.11825373496747e-05,0
"6685",NA,"Luxembourg","LUX",36,2804,625976,5.75101920840416e-05,0.00447940496121257,0.0128388017118402
"6686",NA,"Luxembourg","LUX",0,26,625976,0,4.15351387273634e-05,0
"6687",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6688",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6689",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6690",NA,"Luxembourg","LUX",54,3223,625976,8.62652881260623e-05,0.00514875969685739,0.0167545764815389
"6691",NA,"Luxembourg","LUX",0,1,625976,0,1.59750533566782e-06,0
"6692",NA,"Luxembourg","LUX",0,3,625976,0,4.79251600700346e-06,0
"6693",NA,"Luxembourg","LUX",66,3281,625976,0.000105435352154076,0.00524141500632612,0.0201158183480646
"6694",NA,"Luxembourg","LUX",67,3292,625976,0.000107032857489744,0.00525898756501847,0.0203523693803159
"6695",NA,"Luxembourg","LUX",72,3537,625976,0.000115020384168083,0.00565037637225708,0.0203562340966921
"6696",NA,"Luxembourg","LUX",73,3550,625976,0.000116617889503751,0.00567114394162076,0.0205633802816901
"6697",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6698",NA,"Luxembourg","LUX",0,7,625976,0,1.11825373496747e-05,0
"6699",NA,"Luxembourg","LUX",18,1831,625976,2.87550960420208e-05,0.00292503226960778,0.00983069361004915
"6700",NA,"Luxembourg","LUX",31,2612,625976,4.95226654057025e-05,0.00417268393676435,0.0118683001531394
"6701",NA,"Luxembourg","LUX",75,3558,625976,0.000119812900175087,0.00568392398430611,0.021079258010118
"6702",NA,"Luxembourg","LUX",78,3618,625976,0.00012460541618209,0.00577977430444618,0.021558872305141
"6703",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6704",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6705",NA,"Luxembourg","LUX",31,2729,625976,4.95226654057025e-05,0.00435959206103748,0.0113594723341883
"6706",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6707",NA,"Luxembourg","LUX",0,5,625976,0,7.98752667833911e-06,0
"6708",NA,"Luxembourg","LUX",15,1605,625976,2.39625800350173e-05,0.00256399606374685,0.00934579439252336
"6709",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6710",NA,"Luxembourg","LUX",69,3444,625976,0.00011022786816108,0.00550180837603998,0.0200348432055749
"6711",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6712",NA,"Luxembourg","LUX",8,798,625976,1.27800426853426e-05,0.00127480925786292,0.0100250626566416
"6713",NA,"Luxembourg","LUX",67,3307,625976,0.000107032857489744,0.00528295014505348,0.020260054429997
"6714",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6715",NA,"Luxembourg","LUX",8,670,625976,1.27800426853426e-05,0.00107032857489744,0.0119402985074627
"6716",NA,"Luxembourg","LUX",9,1453,625976,1.43775480210104e-05,0.00232117525272534,0.00619408121128699
"6717",NA,"Luxembourg","LUX",72,3480,625976,0.000115020384168083,0.00555931856812402,0.0206896551724138
"6718",NA,"Luxembourg","LUX",69,3373,625976,0.00011022786816108,0.00538838549720756,0.0204565668544323
"6719",NA,"Luxembourg","LUX",8,1333,625976,1.27800426853426e-05,0.00212947461244521,0.00600150037509377
"6720",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6721",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6722",NA,"Luxembourg","LUX",8,1099,625976,1.27800426853426e-05,0.00175565836389894,0.00727934485896269
"6723",NA,"Luxembourg","LUX",5,484,625976,7.98752667833911e-06,0.000773192582463225,0.0103305785123967
"6724",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6725",NA,"Luxembourg","LUX",4,345,625976,6.39002134267128e-06,0.000551139340805398,0.0115942028985507
"6726",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6727",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6728",NA,"Luxembourg","LUX",8,875,625976,1.27800426853426e-05,0.00139781716870934,0.00914285714285714
"6729",NA,"Luxembourg","LUX",0,0,625976,0,0,NA
"6730",NA,"Madagascar","MDG",0,121,27691019,0,4.36964779085956e-06,0
"6731",NA,"Madagascar","MDG",0,65,27691019,0,2.34733145789976e-06,0
"6732",NA,"Madagascar","MDG",0,121,27691019,0,4.36964779085956e-06,0
"6733",NA,"Madagascar","MDG",0,19,27691019,0,6.8614304153993e-07,0
"6734",NA,"Madagascar","MDG",0,17,27691019,0,6.13917458219938e-07,0
"6735",NA,"Madagascar","MDG",0,121,27691019,0,4.36964779085956e-06,0
"6736",NA,"Madagascar","MDG",0,19,27691019,0,6.8614304153993e-07,0
"6737",NA,"Madagascar","MDG",0,117,27691019,0,4.22519662421957e-06,0
"6738",NA,"Madagascar","MDG",0,3,27691019,0,1.08338374979989e-07,0
"6739",NA,"Madagascar","MDG",0,71,27691019,0,2.56400820785974e-06,0
"6740",NA,"Madagascar","MDG",0,77,27691019,0,2.78068495781972e-06,0
"6741",NA,"Madagascar","MDG",0,72,27691019,0,2.60012099951974e-06,0
"6742",NA,"Madagascar","MDG",0,117,27691019,0,4.22519662421957e-06,0
"6743",NA,"Madagascar","MDG",0,111,27691019,0,4.00851987425959e-06,0
"6744",NA,"Madagascar","MDG",0,28,27691019,0,1.0111581664799e-06,0
"6745",NA,"Madagascar","MDG",0,85,27691019,0,3.06958729109969e-06,0
"6746",NA,"Madagascar","MDG",0,23,27691019,0,8.30594208179916e-07,0
"6747",NA,"Madagascar","MDG",0,54,27691019,0,1.9500907496398e-06,0
"6748",NA,"Madagascar","MDG",0,110,27691019,0,3.9724070825996e-06,0
"6749",NA,"Madagascar","MDG",0,3,27691019,0,1.08338374979989e-07,0
"6750",NA,"Madagascar","MDG",0,3,27691019,0,1.08338374979989e-07,0
"6751",NA,"Madagascar","MDG",0,59,27691019,0,2.13065470793978e-06,0
"6752",NA,"Madagascar","MDG",0,93,27691019,0,3.35848962437966e-06,0
"6753",NA,"Madagascar","MDG",0,24,27691019,0,8.66706999839912e-07,0
"6754",NA,"Madagascar","MDG",0,37,27691019,0,1.33617329141986e-06,0
"6755",NA,"Madagascar","MDG",0,44,27691019,0,1.58896283303984e-06,0
"6756",NA,"Madagascar","MDG",0,46,27691019,0,1.66118841635983e-06,0
"6757",NA,"Madagascar","MDG",0,108,27691019,0,3.9001814992796e-06,0
"6758",NA,"Madagascar","MDG",0,93,27691019,0,3.35848962437966e-06,0
"6759",NA,"Madagascar","MDG",0,102,27691019,0,3.68350474931963e-06,0
"6760",NA,"Madagascar","MDG",0,102,27691019,0,3.68350474931963e-06,0
"6761",NA,"Madagascar","MDG",0,106,27691019,0,3.82795591595961e-06,0
"6762",NA,"Madagascar","MDG",0,106,27691019,0,3.82795591595961e-06,0
"6763",NA,"Malawi","MWI",2,17,19129955,1.04548076563693e-07,8.8865865079139e-07,0.117647058823529
"6764",NA,"Malawi","MWI",2,16,19129955,1.04548076563693e-07,8.36384612509543e-07,0.125
"6765",NA,"Malawi","MWI",2,16,19129955,1.04548076563693e-07,8.36384612509543e-07,0.125
"6766",NA,"Malawi","MWI",2,16,19129955,1.04548076563693e-07,8.36384612509543e-07,0.125
"6767",NA,"Malawi","MWI",2,16,19129955,1.04548076563693e-07,8.36384612509543e-07,0.125
"6768",NA,"Malawi","MWI",2,13,19129955,1.04548076563693e-07,6.79562497664004e-07,0.153846153846154
"6769",NA,"Malawi","MWI",0,3,19129955,0,1.56822114845539e-07,0
"6770",NA,"Malawi","MWI",1,8,19129955,5.22740382818465e-08,4.18192306254772e-07,0.125
"6771",NA,"Malawi","MWI",0,5,19129955,0,2.61370191409232e-07,0
"6772",NA,"Malawi","MWI",0,4,19129955,0,2.09096153127386e-07,0
"6773",NA,"Malawi","MWI",1,8,19129955,5.22740382818465e-08,4.18192306254772e-07,0.125
"6774",NA,"Malawi","MWI",2,17,19129955,1.04548076563693e-07,8.8865865079139e-07,0.117647058823529
"6775",NA,"Malawi","MWI",0,3,19129955,0,1.56822114845539e-07,0
"6776",NA,"Malawi","MWI",1,8,19129955,5.22740382818465e-08,4.18192306254772e-07,0.125
"6777",NA,"Malawi","MWI",2,17,19129955,1.04548076563693e-07,8.8865865079139e-07,0.117647058823529
"6778",NA,"Malawi","MWI",0,4,19129955,0,2.09096153127386e-07,0
"6779",NA,"Malawi","MWI",1,9,19129955,5.22740382818465e-08,4.70466344536618e-07,0.111111111111111
"6780",NA,"Malawi","MWI",2,18,19129955,1.04548076563693e-07,9.40932689073236e-07,0.111111111111111
"6781",NA,"Malawi","MWI",2,12,19129955,1.04548076563693e-07,6.27288459382157e-07,0.166666666666667
"6782",NA,"Malawi","MWI",2,17,19129955,1.04548076563693e-07,8.8865865079139e-07,0.117647058823529
"6783",NA,"Malaysia","MYS",0,25,32365998,0,7.72415545474606e-07,0
"6784",NA,"Malaysia","MYS",0,23,32365998,0,7.10622301836637e-07,0
"6785",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6786",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6787",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6788",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6789",NA,"Malaysia","MYS",67,4228,32365998,2.07007366187194e-06,0.000130630917050665,0.0158467360454115
"6790",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6791",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6792",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6793",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6794",NA,"Malaysia","MYS",0,7,32365998,0,2.1627635273289e-07,0
"6795",NA,"Malaysia","MYS",70,4346,32365998,2.1627635273289e-06,0.000134276718425305,0.0161067648412333
"6796",NA,"Malaysia","MYS",88,5305,32365998,2.71890272007061e-06,0.000163906578749711,0.0165881244109331
"6797",NA,"Malaysia","MYS",0,18,32365998,0,5.56139192741716e-07,0
"6798",NA,"Malaysia","MYS",0,18,32365998,0,5.56139192741716e-07,0
"6799",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6800",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6801",NA,"Malaysia","MYS",0,8,32365998,0,2.47172974551874e-07,0
"6802",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6803",NA,"Malaysia","MYS",0,19,32365998,0,5.870358145607e-07,0
"6804",NA,"Malaysia","MYS",0,8,32365998,0,2.47172974551874e-07,0
"6805",NA,"Malaysia","MYS",0,3,32365998,0,9.26898654569527e-08,0
"6806",NA,"Malaysia","MYS",89,5389,32365998,2.7497993418896e-06,0.000166501894982506,0.0165151233995175
"6807",NA,"Malaysia","MYS",0,4,32365998,0,1.23586487275937e-07,0
"6808",NA,"Malaysia","MYS",0,4,32365998,0,1.23586487275937e-07,0
"6809",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6810",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6811",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6812",NA,"Malaysia","MYS",65,4119,32365998,2.00828041823397e-06,0.000127263185272396,0.0157805292546735
"6813",NA,"Malaysia","MYS",0,129,32365998,0,3.98566421464897e-06,0
"6814",NA,"Malaysia","MYS",0,149,32365998,0,4.60359665102865e-06,0
"6815",NA,"Malaysia","MYS",73,4530,32365998,2.25545339278585e-06,0.000139961696839999,0.0161147902869757
"6816",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6817",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6818",NA,"Malaysia","MYS",0,14,32365998,0,4.32552705465779e-07,0
"6819",NA,"Malaysia","MYS",0,4,32365998,0,1.23586487275937e-07,0
"6820",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6821",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6822",NA,"Malaysia","MYS",0,83,32365998,0,2.56441961097569e-06,0
"6823",NA,"Malaysia","MYS",89,5425,32365998,2.7497993418896e-06,0.000167614173367989,0.0164055299539171
"6824",NA,"Malaysia","MYS",92,5482,32365998,2.84248920734655e-06,0.000169375280811672,0.0167821962787304
"6825",NA,"Malaysia","MYS",0,7,32365998,0,2.1627635273289e-07,0
"6826",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6827",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6828",NA,"Malaysia","MYS",0,158,32365998,0,4.88166624739951e-06,0
"6829",NA,"Malaysia","MYS",0,25,32365998,0,7.72415545474606e-07,0
"6830",NA,"Malaysia","MYS",0,29,32365998,0,8.96002032750543e-07,0
"6831",NA,"Malaysia","MYS",0,36,32365998,0,1.11227838548343e-06,0
"6832",NA,"Malaysia","MYS",84,5182,32365998,2.59531623279468e-06,0.000160106294265976,0.0162099575453493
"6833",NA,"Malaysia","MYS",86,5251,32365998,2.65710947643264e-06,0.000162238161171486,0.0163778327937536
"6834",NA,"Malaysia","MYS",0,50,32365998,0,1.54483109094921e-06,0
"6835",NA,"Malaysia","MYS",0,18,32365998,0,5.56139192741716e-07,0
"6836",NA,"Malaysia","MYS",0,18,32365998,0,5.56139192741716e-07,0
"6837",NA,"Malaysia","MYS",14,1518,32365998,4.32552705465779e-07,4.69010719212181e-05,0.00922266139657444
"6838",NA,"Malaysia","MYS",15,1624,32365998,4.63449327284763e-07,5.01761138340304e-05,0.00923645320197044
"6839",NA,"Malaysia","MYS",0,117,32365998,0,3.61490475282116e-06,0
"6840",NA,"Malaysia","MYS",19,1796,32365998,5.870358145607e-07,5.54903327868957e-05,0.0105790645879733
"6841",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6842",NA,"Malaysia","MYS",0,8,32365998,0,2.47172974551874e-07,0
"6843",NA,"Malaysia","MYS",0,8,32365998,0,2.47172974551874e-07,0
"6844",NA,"Malaysia","MYS",0,8,32365998,0,2.47172974551874e-07,0
"6845",NA,"Malaysia","MYS",0,10,32365998,0,3.08966218189842e-07,0
"6846",NA,"Malaysia","MYS",0,15,32365998,0,4.63449327284763e-07,0
"6847",NA,"Malaysia","MYS",0,16,32365998,0,4.94345949103748e-07,0
"6848",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6849",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6850",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6851",NA,"Malaysia","MYS",63,3963,32365998,1.94648717459601e-06,0.000122443312268635,0.0158970476911431
"6852",NA,"Malaysia","MYS",4,1183,32365998,1.23586487275937e-07,3.65507036118583e-05,0.00338123415046492
"6853",NA,"Malaysia","MYS",77,4817,32365998,2.37903988006179e-06,0.000148829027302047,0.015985052937513
"6854",NA,"Malaysia","MYS",23,2031,32365998,7.10622301836637e-07,6.2751038914357e-05,0.0113244707040867
"6855",NA,"Malaysia","MYS",26,2161,32365998,8.0331216729359e-07,6.67675997508249e-05,0.012031466913466
"6856",NA,"Malaysia","MYS",76,4683,32365998,2.3481432582428e-06,0.000144688879978303,0.0162289130898996
"6857",NA,"Malaysia","MYS",2,673,32365998,6.17932436379685e-08,2.07934264841764e-05,0.00297176820208024
"6858",NA,"Malaysia","MYS",82,4987,32365998,2.53352298915671e-06,0.000154081453011274,0.0164427511529978
"6859",NA,"Malaysia","MYS",83,5072,32365998,2.56441961097569e-06,0.000156707665865888,0.0163643533123028
"6860",NA,"Malaysia","MYS",0,50,32365998,0,1.54483109094921e-06,0
"6861",NA,"Malaysia","MYS",62,3793,32365998,1.91559055277702e-06,0.000117190886559407,0.0163459003427366
"6862",NA,"Malaysia","MYS",2,790,32365998,6.17932436379685e-08,2.44083312369975e-05,0.00253164556962025
"6863",NA,"Malaysia","MYS",0,93,32365998,0,2.87338582916553e-06,0
"6864",NA,"Malaysia","MYS",0,99,32365998,0,3.05876556007944e-06,0
"6865",NA,"Malaysia","MYS",0,21,32365998,0,6.48829058198669e-07,0
"6866",NA,"Malaysia","MYS",0,197,32365998,0,6.08663449833989e-06,0
"6867",NA,"Malaysia","MYS",10,1306,32365998,3.08966218189842e-07,4.03509880955934e-05,0.00765696784073507
"6868",NA,"Malaysia","MYS",0,428,32365998,0,1.32237541385253e-05,0
"6869",NA,"Malaysia","MYS",0,12,32365998,0,3.70759461827811e-07,0
"6870",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6871",NA,"Malaysia","MYS",0,238,32365998,0,7.35339599291825e-06,0
"6872",NA,"Malaysia","MYS",2,900,32365998,6.17932436379685e-08,2.78069596370858e-05,0.00222222222222222
"6873",NA,"Malaysia","MYS",2,1030,32365998,6.17932436379685e-08,3.18235204735538e-05,0.00194174757281553
"6874",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6875",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6876",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6877",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6878",NA,"Malaysia","MYS",61,3662,32365998,1.88469393095804e-06,0.00011314342910112,0.0166575641725833
"6879",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6880",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6881",NA,"Malaysia","MYS",0,22,32365998,0,6.79725680017653e-07,0
"6882",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6883",NA,"Malaysia","MYS",0,553,32365998,0,1.70858318658983e-05,0
"6884",NA,"Malaysia","MYS",27,2320,32365998,8.34208789112574e-07,7.16801626200434e-05,0.0116379310344828
"6885",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6886",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6887",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6888",NA,"Malaysia","MYS",0,0,32365998,0,0,NA
"6889",NA,"Malaysia","MYS",45,2908,32365998,1.39034798185429e-06,8.98473762496061e-05,0.015474552957359
"6890",NA,"Malaysia","MYS",57,3483,32365998,1.7611074436821e-06,0.000107612933795522,0.016365202411714
"6891",NA,"Malaysia","MYS",37,2626,32365998,1.14317500730242e-06,8.11345288966526e-05,0.0140898705255141
"6892",NA,"Malaysia","MYS",43,2766,32365998,1.32855473821632e-06,8.54600559513104e-05,0.0155459146782357
"6893",NA,"Malaysia","MYS",34,2470,32365998,1.05048514184546e-06,7.63146558928911e-05,0.0137651821862348
"6894",NA,"Malaysia","MYS",53,3333,32365998,1.63752095640616e-06,0.000102978440522674,0.0159015901590159
"6895",NA,"Malaysia","MYS",50,3116,32365998,1.54483109094921e-06,9.62738735879549e-05,0.0160462130937099
"6896",NA,"Maldives","MDV",0,19,540542,0,3.51499050952562e-05,0
"6897",NA,"Maldives","MDV",0,19,540542,0,3.51499050952562e-05,0
"6898",NA,"Maldives","MDV",0,19,540542,0,3.51499050952562e-05,0
"6899",NA,"Maldives","MDV",0,9,540542,0,1.66499550451214e-05,0
"6900",NA,"Maldives","MDV",0,9,540542,0,1.66499550451214e-05,0
"6901",NA,"Maldives","MDV",0,86,540542,0,0.00015909957043116,0
"6902",NA,"Maldives","MDV",0,19,540542,0,3.51499050952562e-05,0
"6903",NA,"Maldives","MDV",0,6,540542,0,1.10999700300809e-05,0
"6904",NA,"Maldives","MDV",0,8,540542,0,1.47999600401079e-05,0
"6905",NA,"Maldives","MDV",0,4,540542,0,7.39998002005395e-06,0
"6906",NA,"Maldives","MDV",0,20,540542,0,3.69999001002697e-05,0
"6907",NA,"Maldives","MDV",0,19,540542,0,3.51499050952562e-05,0
"6908",NA,"Maldives","MDV",0,19,540542,0,3.51499050952562e-05,0
"6909",NA,"Maldives","MDV",0,2,540542,0,3.69999001002697e-06,0
"6910",NA,"Maldives","MDV",0,35,540542,0,6.4749825175472e-05,0
"6911",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6912",NA,"Maldives","MDV",0,69,540542,0,0.000127649655345931,0
"6913",NA,"Maldives","MDV",0,20,540542,0,3.69999001002697e-05,0
"6914",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6915",NA,"Maldives","MDV",0,19,540542,0,3.51499050952562e-05,0
"6916",NA,"Maldives","MDV",0,21,540542,0,3.88498951052832e-05,0
"6917",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6918",NA,"Maldives","MDV",0,29,540542,0,5.36498551453911e-05,0
"6919",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6920",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6921",NA,"Maldives","MDV",0,21,540542,0,3.88498951052832e-05,0
"6922",NA,"Maldives","MDV",0,19,540542,0,3.51499050952562e-05,0
"6923",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6924",NA,"Maldives","MDV",0,18,540542,0,3.32999100902428e-05,0
"6925",NA,"Maldives","MDV",0,52,540542,0,9.61997402607013e-05,0
"6926",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6927",NA,"Maldives","MDV",0,19,540542,0,3.51499050952562e-05,0
"6928",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6929",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6930",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6931",NA,"Maldives","MDV",0,25,540542,0,4.62498751253372e-05,0
"6932",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6933",NA,"Maldives","MDV",0,14,540542,0,2.58999300701888e-05,0
"6934",NA,"Maldives","MDV",0,19,540542,0,3.51499050952562e-05,0
"6935",NA,"Maldives","MDV",0,19,540542,0,3.51499050952562e-05,0
"6936",NA,"Maldives","MDV",0,17,540542,0,3.14499150852293e-05,0
"6937",NA,"Maldives","MDV",0,16,540542,0,2.95999200802158e-05,0
"6938",NA,"Maldives","MDV",0,13,540542,0,2.40499350651753e-05,0
"6939",NA,"Maldives","MDV",0,17,540542,0,3.14499150852293e-05,0
"6940",NA,"Mali","MLI",0,2,20250834,0,9.87613645936755e-08,0
"6941",NA,"Mali","MLI",0,4,20250834,0,1.97522729187351e-07,0
"6942",NA,"Mali","MLI",5,56,20250834,2.46903411484189e-07,2.76531820862291e-06,0.0892857142857143
"6943",NA,"Mali","MLI",14,224,20250834,6.91329552155728e-07,1.10612728344917e-05,0.0625
"6944",NA,"Mali","MLI",7,59,20250834,3.45664776077864e-07,2.91346025551343e-06,0.11864406779661
"6945",NA,"Mali","MLI",14,258,20250834,6.91329552155728e-07,1.27402160325841e-05,0.0542635658914729
"6946",NA,"Mali","MLI",0,9,20250834,0,4.4442614067154e-07,0
"6947",NA,"Mali","MLI",7,59,20250834,3.45664776077864e-07,2.91346025551343e-06,0.11864406779661
"6948",NA,"Mali","MLI",0,4,20250834,0,1.97522729187351e-07,0
"6949",NA,"Mali","MLI",1,18,20250834,4.93806822968377e-08,8.88852281343079e-07,0.0555555555555556
"6950",NA,"Mali","MLI",3,36,20250834,1.48142046890513e-07,1.77770456268616e-06,0.0833333333333333
"6951",NA,"Mali","MLI",0,18,20250834,0,8.88852281343079e-07,0
"6952",NA,"Mali","MLI",14,246,20250834,6.91329552155728e-07,1.21476478450221e-05,0.0569105691056911
"6953",NA,"Mali","MLI",0,18,20250834,0,8.88852281343079e-07,0
"6954",NA,"Mali","MLI",5,47,20250834,2.46903411484189e-07,2.32089206795137e-06,0.106382978723404
"6955",NA,"Mali","MLI",13,216,20250834,6.41948869858891e-07,1.0666227376117e-05,0.0601851851851852
"6956",NA,"Mali","MLI",7,87,20250834,3.45664776077864e-07,4.29611935982488e-06,0.0804597701149425
"6957",NA,"Mali","MLI",3,41,20250834,1.48142046890513e-07,2.02460797417035e-06,0.0731707317073171
"6958",NA,"Mali","MLI",9,105,20250834,4.4442614067154e-07,5.18497164116796e-06,0.0857142857142857
"6959",NA,"Mali","MLI",9,116,20250834,4.4442614067154e-07,5.72815914643318e-06,0.0775862068965517
"6960",NA,"Mali","MLI",3,39,20250834,1.48142046890513e-07,1.92584660957667e-06,0.0769230769230769
"6961",NA,"Mali","MLI",1,28,20250834,4.93806822968377e-08,1.38265910431146e-06,0.0357142857142857
"6962",NA,"Mali","MLI",5,45,20250834,2.46903411484189e-07,2.2221307033577e-06,0.111111111111111
"6963",NA,"Mali","MLI",13,171,20250834,6.41948869858891e-07,8.44409667275926e-06,0.0760233918128655
"6964",NA,"Mali","MLI",13,190,20250834,6.41948869858891e-07,9.38232963639917e-06,0.068421052631579
"6965",NA,"Mali","MLI",13,144,20250834,6.41948869858891e-07,7.11081825074464e-06,0.0902777777777778
"6966",NA,"Mali","MLI",13,148,20250834,6.41948869858891e-07,7.30834097993199e-06,0.0878378378378378
"6967",NA,"Mali","MLI",10,123,20250834,4.93806822968378e-07,6.07382392251104e-06,0.0813008130081301
"6968",NA,"Malta","MLT",3,426,441539,6.79441680123387e-06,0.000964807185775209,0.00704225352112676
"6969",NA,"Malta","MLT",0,53,441539,0,0.000120034696821798,0
"6970",NA,"Malta","MLT",3,427,441539,6.79441680123387e-06,0.00096707199137562,0.00702576112412178
"6971",NA,"Malta","MLT",0,48,441539,0,0.000108710668819742,0
"6972",NA,"Malta","MLT",0,167,441539,0,0.000378222535268685,0
"6973",NA,"Malta","MLT",0,156,441539,0,0.000353309673664161,0
"6974",NA,"Malta","MLT",3,393,441539,6.79441680123387e-06,0.000890068600961637,0.00763358778625954
"6975",NA,"Malta","MLT",0,6,441539,0,1.35888336024677e-05,0
"6976",NA,"Malta","MLT",0,195,441539,0,0.000441637092080201,0
"6977",NA,"Malta","MLT",3,412,441539,6.79441680123387e-06,0.000933099907369451,0.00728155339805825
"6978",NA,"Malta","MLT",0,64,441539,0,0.000144947558426322,0
"6979",NA,"Malta","MLT",0,188,441539,0,0.000425783452877322,0
"6980",NA,"Malta","MLT",0,107,441539,0,0.000242334199244008,0
"6981",NA,"Malta","MLT",0,9,441539,0,2.03832504037016e-05,0
"6982",NA,"Malta","MLT",3,384,441539,6.79441680123387e-06,0.000869685350557935,0.0078125
"6983",NA,"Malta","MLT",0,90,441539,0,0.000203832504037016,0
"6984",NA,"Malta","MLT",0,3,441539,0,6.79441680123387e-06,0
"6985",NA,"Malta","MLT",0,4,441539,0,9.05922240164515e-06,0
"6986",NA,"Malta","MLT",0,12,441539,0,2.71776672049355e-05,0
"6987",NA,"Malta","MLT",3,378,441539,6.79441680123387e-06,0.000856096516955467,0.00793650793650794
"6988",NA,"Malta","MLT",0,21,441539,0,4.75609176086371e-05,0
"6989",NA,"Malta","MLT",0,213,441539,0,0.000482403592887604,0
"6990",NA,"Malta","MLT",0,38,441539,0,8.6062612815629e-05,0
"6991",NA,"Malta","MLT",3,443,441539,6.79441680123387e-06,0.0010033088809822,0.00677200902934537
"6992",NA,"Malta","MLT",0,73,441539,0,0.000165330808830024,0
"6993",NA,"Malta","MLT",0,30,441539,0,6.79441680123387e-05,0
"6994",NA,"Malta","MLT",3,431,441539,6.79441680123387e-06,0.000976131213777265,0.00696055684454756
"6995",NA,"Malta","MLT",0,18,441539,0,4.07665008074032e-05,0
"6996",NA,"Malta","MLT",0,129,441539,0,0.000292159922453056,0
"6997",NA,"Malta","MLT",0,134,441539,0,0.000303483950455113,0
